precipitation,temp_mean,temp_highest,temp_lowest,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,wind_mean,wind_max,rental,days_of_week,year,month,day,temp_diff,sweat,cold,precipitation * precipitation,precipitation * temp_mean,precipitation * temp_highest,precipitation * temp_lowest,precipitation * PM10,precipitation * PM2.5,precipitation * humidity,precipitation * sunshine_sum,precipitation * sunshine_rate,precipitation * wind_mean,precipitation * wind_max,precipitation * rental,precipitation * days_of_week
0.1,25.6,30.3,22.8,22.0,14.0,67.4,10.1,77.7,1.6,3.7,46101,0,2018,08,31,7.5,2042.2200000000003,36.480000000000004,0.010000000000000002,2.5600000000000005,3.0300000000000002,2.2800000000000002,2.2,1.4000000000000001,6.740000000000001,1.01,7.7700000000000005,0.16000000000000003,0.37000000000000005,4610.1,0.0
0.0,25.5,30.9,20.8,17.0,9.0,59.4,10.6,81.5,1.3,2.3,43847,1,2018,09,01,10.099999999999998,1835.4599999999998,27.040000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7410178624326633,25.1,29.6,20.1,12.0,7.0,55.8,9.2,70.8,1.5,2.8,48427,1,2018,09,02,9.5,1651.68,30.150000000000002,0.5491074724442735,18.59954834705985,21.934128728006836,14.894459034896533,8.89221434919196,5.187125037028643,41.34879672374261,6.817364334380502,52.46406466023256,1.111526793648995,2.074850014811457,35885.272024026584,0.7410178624326633
34.5,23.3,25.8,21.4,14.0,8.0,85.3,0.0,0.0,1.0,5.5,16086,0,2018,09,03,4.400000000000002,2200.74,21.4,1190.25,803.85,890.1,738.3,483.0,276.0,2942.85,0.0,0.0,34.5,189.75,554967.0,0.0
0.0,23.2,27.8,20.0,14.0,7.0,69.4,11.0,85.3,2.2,5.2,50500,0,2018,09,04,7.800000000000001,1929.3200000000002,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.0,28.5,19.6,24.0,10.0,63.5,11.8,91.5,2.5,5.7,53984,0,2018,09,05,8.899999999999999,1809.75,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,24.1,28.2,20.9,31.0,17.0,69.9,2.2,17.2,2.0,5.0,46532,0,2018,09,06,7.300000000000001,1971.18,41.8,1.0,24.1,28.2,20.9,31.0,17.0,69.9,2.2,17.2,2.0,5.0,46532.0,0.0
0.5,22.0,25.5,19.1,24.0,13.0,54.6,10.9,85.2,2.5,4.3,53230,0,2018,09,07,6.399999999999999,1392.3,47.75,0.25,11.0,12.75,9.55,12.0,6.5,27.3,5.45,42.6,1.25,2.15,26615.0,0.0
0.0,21.7,27.7,15.9,22.0,11.0,48.8,11.7,92.1,1.7,3.9,55470,1,2018,09,08,11.799999999999999,1351.76,27.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.2,28.9,15.6,19.0,10.0,49.0,9.9,78.0,1.2,2.8,54213,1,2018,09,09,13.299999999999999,1416.1,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.9,28.4,18.6,11.0,5.0,49.5,10.3,81.1,1.6,2.7,55188,0,2018,09,10,9.799999999999997,1405.8,29.760000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8267393375099346,21.6,26.1,16.8,12.0,5.0,48.1,8.4,66.7,1.5,2.4,56212,0,2018,09,11,9.3,1255.41,25.200000000000003,3.3369766072062346,39.45756969021459,47.677896709009296,30.689220870166903,21.920872050119215,9.133696687549673,87.86616213422785,15.344610435083451,121.84351381191264,2.740109006264902,4.384174410023843,102684.67164010844,0.0
0.0,22.8,28.2,16.8,15.0,7.0,52.0,11.3,89.7,1.4,3.2,57363,0,2018,09,12,11.399999999999999,1466.3999999999999,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9117666917687925,23.5,28.3,20.3,16.0,7.0,63.5,5.0,40.0,1.2,2.4,55791,0,2018,09,13,8.0,1797.05,24.36,62.596052184982106,185.92651725656663,223.90299737705683,160.6088638429065,126.58826706830068,55.38236684238155,502.39718492731834,39.558833458843964,316.4706676707517,9.49412003012255,18.9882400602451,441405.3755004727,0.0
0.5,23.5,26.8,20.3,17.0,10.0,66.9,1.6,12.8,1.3,2.6,49383,0,2018,09,14,6.5,1792.9200000000003,26.39,0.25,11.75,13.4,10.15,8.5,5.0,33.45,0.8,6.4,0.65,1.3,24691.5,0.0
0.2,23.3,26.0,21.0,11.0,6.0,76.0,0.8,6.4,1.0,2.4,44808,1,2018,09,15,5.0,1976.0,21.0,0.04000000000000001,4.66,5.2,4.2,2.2,1.2000000000000002,15.200000000000001,0.16000000000000003,1.2800000000000002,0.2,0.48,8961.6,0.2
2.0,22.2,23.9,21.0,34.0,21.0,83.6,0.0,0.0,1.7,3.7,24317,1,2018,09,16,2.8999999999999986,1998.0399999999997,35.699999999999996,4.0,44.4,47.8,42.0,68.0,42.0,167.2,0.0,0.0,3.4,7.4,48634.0,2.0
0.1,22.3,27.7,18.5,23.0,14.0,64.3,10.8,87.1,1.9,3.8,55335,0,2018,09,17,9.2,1781.11,35.15,0.010000000000000002,2.23,2.77,1.85,2.3000000000000003,1.4000000000000001,6.43,1.08,8.709999999999999,0.19,0.38,5533.5,0.0
2.4954048073767563,22.0,26.5,17.7,31.0,16.0,59.8,7.9,64.2,1.2,3.4,57691,0,2018,09,18,8.8,1584.6999999999998,21.24,6.227045152679026,54.898905762288635,66.12822739548405,44.16866509056859,77.35754902867944,39.9264769180281,149.22520748113,19.713697978276375,160.20498863358776,2.9944857688521074,8.484376345080971,143962.39874237246,0.0
0.2,22.1,26.6,18.9,35.0,18.0,59.1,2.1,17.1,1.0,2.9,44096,0,2018,09,19,7.700000000000003,1572.0600000000002,18.9,0.04000000000000001,4.420000000000001,5.32,3.78,7.0,3.6,11.82,0.42000000000000004,3.4200000000000004,0.2,0.58,8819.2,0.0
5.0,19.0,20.1,17.8,13.0,8.0,82.4,0.0,0.0,1.8,2.9,23616,0,2018,09,20,2.3000000000000007,1656.2400000000002,32.04,25.0,95.0,100.5,89.0,65.0,40.0,412.0,0.0,0.0,9.0,14.5,118080.0,0.0
18.0,19.4,21.9,17.6,7.0,4.0,85.8,0.6,4.9,1.3,2.3,32242,0,2018,09,21,4.299999999999997,1879.0199999999998,22.880000000000003,324.0,349.2,394.2,316.8,126.0,72.0,1544.3999999999999,10.799999999999999,88.2,23.400000000000002,41.4,580356.0,0.0
6.5,20.8,25.5,17.2,27.0,11.0,62.3,10.8,88.5,1.8,5.3,49688,1,2018,09,22,8.3,1588.6499999999999,30.96,42.25,135.20000000000002,165.75,111.8,175.5,71.5,404.95,70.2,575.25,11.700000000000001,34.449999999999996,322972.0,6.5
0.0,19.4,25.3,15.6,26.0,10.0,52.9,7.4,61.2,1.6,4.3,38635,1,2018,09,23,9.700000000000001,1338.37,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.6,22.1,14.2,13.0,6.0,48.3,11.0,90.9,2.1,4.4,36406,0,2018,09,24,7.900000000000002,1067.43,29.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.8,24.3,10.8,14.0,7.0,48.0,10.0,82.6,1.1,2.2,49595,0,2018,09,25,13.5,1166.4,11.880000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.303467468928213,19.4,24.8,16.2,8.0,5.0,47.9,8.4,70.0,1.7,2.7,57730,0,2018,09,26,8.600000000000001,1187.92,27.54,1.699027442554122,25.287268897207333,32.32599322941969,21.11617299663705,10.427739751425705,6.517337344641065,62.4360917616614,10.94912673899699,91.24272282497492,2.215894697177962,3.5193621661061756,75249.17698122574,0.0
0.0,18.9,25.0,13.2,9.0,5.0,47.6,10.3,85.8,1.3,2.4,58200,0,2018,09,27,11.8,1190.0,17.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.409321523370274,17.5,22.2,14.3,12.0,7.0,58.1,3.5,29.4,1.2,2.1,59649,0,2018,09,28,7.899999999999999,1289.82,17.16,108.35397457689963,182.1631266589798,231.08693781882008,148.85329778419492,124.91185828044328,72.86525066359192,604.7815805078129,36.43262533179596,306.034052787086,12.491185828044328,21.859575199077575,620905.6195475134,0.0
0.0,20.2,27.0,14.6,14.0,9.0,55.5,10.8,90.8,1.0,2.4,63866,1,2018,09,29,12.4,1498.5,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.6,21.6,14.0,19.0,10.0,52.5,10.4,87.4,2.3,5.5,55893,1,2018,09,30,7.600000000000001,1134.0,32.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.4,19.7,13.0,16.0,9.0,55.1,7.9,66.9,2.9,6.1,51808,0,2018,10,01,6.699999999999999,1085.47,37.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.9,22.0,10.3,22.0,13.0,61.4,10.8,91.5,1.6,4.1,57280,0,2018,10,02,11.7,1350.8,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.3,24.2,11.2,24.0,14.0,58.0,10.6,90.6,1.3,4.0,64671,0,2018,10,03,13.0,1403.6,14.559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.454459428900277,19.3,25.6,13.0,21.0,12.0,56.5,8.9,76.1,1.3,2.4,59413,0,2018,10,04,12.600000000000001,1446.4,16.900000000000002,0.20653337251636594,8.771066977775346,11.634161379847093,5.907972575703601,9.543648006905817,5.453513146803324,25.676957732865652,4.044688917212466,34.58436253931108,0.5907972575703602,1.0907026293606648,27000.79804925216,0.0
36.5,16.9,19.0,15.7,11.0,6.0,84.1,0.0,0.0,1.7,3.2,7772,0,2018,10,05,3.3000000000000007,1597.8999999999999,26.689999999999998,1332.25,616.8499999999999,693.5,573.05,401.5,219.0,3069.6499999999996,0.0,0.0,62.05,116.80000000000001,283678.0,0.0
55.5,18.0,21.7,16.3,5.0,3.0,84.0,3.0,25.9,2.2,5.3,32510,1,2018,10,06,5.399999999999999,1822.8,35.86000000000001,3080.25,999.0,1204.35,904.6500000000001,277.5,166.5,4662.0,166.5,1437.4499999999998,122.10000000000001,294.15,1804305.0,55.5
0.0,16.4,21.1,12.3,23.0,10.0,53.5,10.5,90.5,1.7,3.6,57873,1,2018,10,07,8.8,1128.8500000000001,20.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14.8,20.9,9.2,20.0,8.0,47.0,10.5,90.5,1.1,2.7,57247,0,2018,10,08,11.7,982.3,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15.3,19.8,10.7,23.0,12.0,52.5,2.3,20.0,1.1,2.7,61525,0,2018,10,09,9.100000000000001,1039.5,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,12.0,16.7,7.9,18.0,11.0,61.0,6.5,56.5,2.5,4.7,44876,0,2018,10,10,8.799999999999999,1018.6999999999999,19.75,49.0,84.0,116.89999999999999,55.300000000000004,126.0,77.0,427.0,45.5,395.5,17.5,32.9,314132.0,0.0
0.0,9.7,13.9,6.1,17.0,9.0,51.0,9.3,81.6,2.1,5.6,44489,0,2018,10,11,7.800000000000001,708.9,12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.9,17.4,5.2,22.0,13.0,54.0,10.1,88.6,1.3,3.2,48529,0,2018,10,12,12.2,939.5999999999999,6.760000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12.5,19.8,6.1,29.0,18.0,54.0,10.0,87.7,1.0,2.9,49203,1,2018,10,13,13.700000000000001,1069.2,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.2,20.3,6.8,30.0,20.0,60.0,9.9,87.6,1.5,3.1,49025,1,2018,10,14,13.5,1218.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.119117460020117,15.2,21.0,10.9,49.0,32.0,69.9,6.8,60.2,1.4,3.5,49503,0,2018,10,15,10.1,1467.9,15.26,16.967128649442582,62.61058539230578,86.50146666042247,44.89838031421928,201.83675554098573,131.81175872064375,287.9263104554062,28.009998728136797,247.97087109321106,5.766764444028164,14.41691111007041,203908.67162337588,0.0
1.2954507469716976,14.5,20.3,9.9,42.0,23.0,55.9,8.2,73.2,1.3,3.0,51236,0,2018,10,16,10.4,1134.77,12.870000000000001,1.6781926378295293,18.784035831089614,26.29765016352546,12.824962395019806,54.408931372811296,29.795367180349047,72.41569675571789,10.62269612516792,94.82699467832826,1.684085971063207,3.886352240915093,66373.7144718419,0.0
0.0,12.4,18.6,8.4,33.0,17.0,53.3,10.0,89.3,1.3,3.6,49795,0,2018,10,17,10.200000000000001,991.38,10.920000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4926107341064832,12.7,19.0,7.5,14.0,8.0,59.5,8.1,72.3,1.1,2.7,49560,0,2018,10,18,11.5,1130.5,8.25,2.2278868035698944,18.956156323152335,28.359603948023178,11.194580505798623,20.896550277490764,11.940885872851865,88.81033867933574,12.090146946262513,107.91575607589873,1.6418718075171317,4.0300489820875045,73973.7879823173,0.0
0.0,13.1,20.4,7.2,19.0,10.0,54.3,9.9,89.2,1.4,3.8,52122,0,2018,10,19,13.2,1107.7199999999998,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.4,21.4,6.9,36.0,19.0,53.9,9.7,87.4,1.2,3.0,49815,1,2018,10,20,14.499999999999998,1153.4599999999998,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.4,21.1,7.2,32.0,20.0,49.5,9.6,87.3,1.1,2.9,48346,1,2018,10,21,13.900000000000002,1044.45,7.920000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2722732670057937,14.0,20.6,8.8,42.0,28.0,50.0,7.6,69.1,1.0,2.6,49889,0,2018,10,22,11.8,1030.0,8.8,5.163225799949183,31.81182573808111,46.80882930031935,19.996004749650986,95.43547721424333,63.62365147616222,113.61366335028968,17.26927682924403,157.01408275010033,2.2722732670057937,5.907910494215064,113361.44101765205,0.0
5.0,12.2,16.9,9.8,50.0,30.0,75.1,5.3,48.2,1.1,5.0,40223,0,2018,10,23,7.099999999999998,1269.1899999999998,10.780000000000001,25.0,61.0,84.5,49.0,250.0,150.0,375.5,26.5,241.0,5.5,25.0,201115.0,0.0
0.0,12.5,18.7,7.6,39.0,17.0,66.0,9.6,88.1,1.3,3.4,50343,0,2018,10,24,11.1,1234.2,9.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13.8,21.2,7.0,36.0,19.0,55.5,8.7,79.8,0.9,1.6,52181,0,2018,10,25,14.2,1176.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,12.2,14.7,9.9,32.0,17.0,74.1,2.4,22.2,1.6,5.4,24308,0,2018,10,26,4.799999999999999,1089.2699999999998,15.840000000000002,121.0,134.2,161.7,108.9,352.0,187.0,815.0999999999999,26.4,244.2,17.6,59.400000000000006,267388.0,0.0
1.2616391924016792,8.7,11.6,6.2,24.0,6.0,49.6,8.0,74.1,3.2,5.8,33699,1,2018,10,27,5.3999999999999995,575.36,19.840000000000003,1.5917334518039614,10.976260973894608,14.635014631859478,7.822162992890411,30.2793406176403,7.569835154410075,62.57730394312329,10.093113539213434,93.48746415696442,4.037245415685374,7.317507315929739,42515.97914474419,1.2616391924016792
5.5,8.3,13.5,5.2,13.0,7.0,77.1,2.8,25.9,1.5,5.9,20882,1,2018,10,28,8.3,1040.85,7.800000000000001,30.25,45.650000000000006,74.25,28.6,71.5,38.5,424.04999999999995,15.399999999999999,142.45,8.25,32.45,114851.0,5.5
0.0,7.2,11.7,3.4,16.0,8.0,57.3,6.5,60.7,2.0,5.3,36107,0,2018,10,29,8.299999999999999,670.41,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.1,11.6,0.7,21.0,10.0,51.3,9.1,85.0,1.6,3.5,37382,0,2018,10,30,10.9,595.0799999999999,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.4,12.6,3.0,20.0,12.0,55.4,9.3,86.9,1.6,4.1,39009,0,2018,10,31,9.6,698.04,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.4,15.2,2.5,31.0,18.0,53.4,9.2,86.8,1.3,3.6,41911,0,2018,11,01,12.7,811.68,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10.6,19.0,4.0,39.0,24.0,54.9,9.2,86.8,1.1,2.5,44917,0,2018,11,02,15.0,1043.1,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.2,19.1,5.0,47.0,30.0,56.0,9.1,85.8,1.3,4.0,40640,1,2018,11,03,14.100000000000001,1069.6000000000001,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.6,19.4,5.3,40.0,27.0,55.0,9.0,85.7,1.3,3.4,39973,1,2018,11,04,14.099999999999998,1067.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5321641820210345,11.9,18.3,6.6,53.0,33.0,65.5,7.9,75.2,1.1,2.3,43870,0,2018,11,05,11.700000000000001,1198.65,7.26,2.347527080668186,18.232753766050312,28.038604530984934,10.112283601338827,81.20470164711483,50.56141800669414,100.35675392237776,12.104097037966174,115.2187464879818,1.6853806002231382,3.523977618648379,67216.04266526278,0.0
9.341378158949997,12.2,17.5,8.0,89.0,61.0,70.5,4.1,39.0,0.9,2.6,39680,0,2018,11,06,9.5,1233.75,7.2,87.26134590850803,113.96481353918996,163.47411778162495,74.73102527159998,831.3826561465497,569.8240676959498,658.5671602059748,38.29965045169499,364.3137481990499,8.407240343054998,24.287583213269993,370665.8853471359,0.0
2.0,12.8,15.7,10.3,56.0,38.0,79.5,0.5,4.8,1.1,2.8,29492,0,2018,11,07,5.399999999999999,1248.1499999999999,11.330000000000002,4.0,25.6,31.4,20.6,112.0,76.0,159.0,1.0,9.6,2.2,5.6,58984.0,0.0
64.0,11.8,14.7,10.5,9.0,5.0,93.8,0.0,0.0,1.8,5.0,2730,0,2018,11,08,4.199999999999999,1378.86,18.900000000000002,4096.0,755.2,940.8,672.0,576.0,320.0,6003.2,0.0,0.0,115.2,320.0,174720.0,0.0
1.0,12.1,15.4,9.5,38.0,20.0,69.0,6.5,62.5,3.1,5.6,34673,0,2018,11,09,5.9,1062.6000000000001,29.45,1.0,12.1,15.4,9.5,38.0,20.0,69.0,6.5,62.5,3.1,5.6,34673.0,0.0
0.0,11.9,17.1,8.8,69.0,39.0,69.1,8.1,78.6,1.4,3.3,34194,1,2018,11,10,8.3,1181.61,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.1,10.9,5.4,64.0,37.0,67.6,1.4,13.6,1.1,3.7,23926,1,2018,11,11,5.5,736.8399999999999,5.940000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.1,15.1,3.1,27.0,14.0,52.3,8.9,86.4,1.2,3.3,38706,0,2018,11,12,12.0,789.7299999999999,3.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8.8,15.4,4.1,39.0,23.0,51.6,8.8,86.3,1.1,3.0,40263,0,2018,11,13,11.3,794.64,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.8,16.6,4.8,31.0,19.0,55.5,8.7,85.3,1.1,3.1,41973,0,2018,11,14,11.8,921.3000000000001,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3804762567680058,9.7,16.2,4.7,45.0,30.0,55.4,7.8,76.5,1.0,2.4,39702,0,2018,11,15,11.5,897.4799999999999,4.7,1.9057146955002051,13.390619690649656,22.36371535964169,6.488238406809628,62.12143155456026,41.41428770304017,76.47838462494752,10.767714802790445,105.60643364275245,1.3804762567680058,3.3131430162432136,54807.66834620337,0.0
6.839627111369894,8.8,14.5,4.2,55.0,36.0,65.1,5.2,51.0,1.7,4.0,37629,0,2018,11,16,10.3,943.9499999999999,7.14,46.78049902258608,60.188718580055074,99.17459311486346,28.726433867753556,376.17949112534416,246.22657600931618,445.25972495018004,35.56606097912345,348.8209826798646,11.627366089328818,27.358508445479575,257368.32857373773,0.0
6.760343494918117,4.9,11.4,0.6,31.0,18.0,50.8,5.2,51.5,1.4,3.7,28167,1,2018,11,17,10.8,579.12,0.84,45.7022441692817,33.125683125098774,77.06791584206654,4.05620609695087,209.57064834246162,121.6861829085261,343.4254495418403,35.15378617357421,348.15768998828304,9.464480892885364,25.013270931197034,190418.5952213586,6.760343494918117
12.677241216950996,6.1,10.7,1.9,36.029154518950435,21.0,48.8,2.4,23.8,1.1,3.1,26464,1,2018,11,18,8.799999999999999,522.16,2.09,160.71244487276118,77.33117142340107,135.64648102137565,24.086758312206893,456.7502826795347,266.2220655559709,618.6493713872086,30.42537892068239,301.7183409634337,13.944965338646098,39.29944777254809,335490.51156539115,12.677241216950996
5.498099955657626,6.5,11.3,3.3,56.0,29.0,50.4,5.8,57.4,1.4,4.4,34352,0,2018,11,19,8.0,569.52,4.619999999999999,30.229103122402385,35.737649711774566,62.12852949893117,18.143729853670163,307.89359751682707,159.44489871407114,277.1042377651443,31.88897974281423,315.5909374547477,7.697339937920676,24.191639804893555,188870.72967675075,0.0
0.2,6.5,12.7,0.0,40.0,17.0,39.9,8.8,88.0,1.8,4.2,34855,0,2018,11,20,12.7,506.72999999999996,0.0,0.04000000000000001,1.3,2.54,0.0,8.0,3.4000000000000004,7.98,1.7600000000000002,17.6,0.36000000000000004,0.8400000000000001,6971.0,0.0
1.0,5.8,8.2,3.1,30.0,15.0,57.1,0.0,0.0,1.2,4.5,28140,0,2018,11,21,5.1,468.21999999999997,3.7199999999999998,1.0,5.8,8.2,3.1,30.0,15.0,57.1,0.0,0.0,1.2,4.5,28140.0,0.0
0.0,2.3,7.1,-1.3,19.0,10.0,35.0,8.6,86.0,2.4,5.6,29239,0,2018,11,22,8.4,248.5,-3.12,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.9,7.6,-3.1,23.0,11.0,29.6,8.6,86.0,1.4,3.7,28620,0,2018,11,23,10.7,224.96,-4.34,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.9,2.6,3.8,0.3,23.0,12.0,71.1,1.6,16.2,1.8,3.3,11255,1,2018,11,24,3.5,270.17999999999995,0.54,118.81,28.340000000000003,41.42,3.27,250.70000000000002,130.8,774.99,17.44,176.57999999999998,19.62,35.97,122679.5,10.9
2.9487787382064585,4.8,9.8,1.3,44.0,31.0,77.8,6.9,69.7,1.0,1.9,19946,1,2018,11,25,8.5,762.44,1.3,8.695296046898473,14.154137943391001,28.898031634423294,3.833412359668396,129.74626448108418,91.41214088440022,229.41498583246246,20.346573293624566,205.52987805299017,2.9487787382064585,5.602679602592271,58816.34071226602,2.9487787382064585
0.0,6.3,13.6,1.6,57.0,38.0,70.1,8.6,86.9,1.0,1.9,30698,0,2018,11,26,12.0,953.3599999999999,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.398888282606762,7.1,12.5,3.1,108.0,48.0,65.0,1.1,11.1,1.5,3.7,28806,0,2018,11,27,9.4,812.5,4.65,237.12576034020384,109.33210680650801,192.48610353258454,47.736553676080966,1663.0799345215303,739.1466375651246,1000.9277383694396,16.93877711086744,170.92765993693504,23.098332423910144,56.975886645645026,443580.3758687704,0.0
3.050798385599112,5.0,11.1,2.1,110.0,19.0,27.1,6.8,69.4,1.6,3.7,29177,0,2018,11,28,9.0,300.81,3.3600000000000003,9.307370789574149,15.25399192799556,33.86386208015014,6.406676609758136,335.58782241590234,57.96516932638313,82.67663624973594,20.74542902207396,211.7254079605784,4.8812774169585795,11.287954026716715,89013.14449662529,0.0
0.0,3.5,6.7,0.6,70.0,20.0,41.4,0.2,2.0,1.3,3.3,28977,0,2018,11,29,6.1000000000000005,277.38,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.7,8.0,-1.5,59.0,20.0,46.1,8.6,87.8,1.4,3.3,28557,0,2018,11,30,9.5,368.8,-2.0999999999999996,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2794173030586755,5.5,12.4,0.8,44.0,23.0,42.3,7.8,79.6,1.0,2.5,24622,1,2018,12,01,11.6,524.52,0.8,1.6369086353659348,7.036795166822715,15.864774557927577,1.0235338424469405,56.29436133458172,29.426597970349537,54.11935191938197,9.979454963857668,101.84161732347056,1.2794173030586755,3.198543257646689,31501.812835910707,1.2794173030586755
12.30183676764441,8.2,11.8,2.8,46.0,23.0,50.1,2.7,27.6,1.3,2.2,23035,1,2018,12,02,9.0,591.1800000000001,3.6399999999999997,151.33518785776786,100.87506149468415,145.16167385820404,34.44514294940434,565.8844913116428,282.9422456558214,616.322022058985,33.21495927263991,339.53069478698575,15.992387797937734,27.064040888817704,283372.80994268897,12.30183676764441
9.5,11.5,13.5,9.3,44.0,21.0,87.4,0.0,0.0,1.4,3.2,10638,0,2018,12,03,4.199999999999999,1179.9,13.02,90.25,109.25,128.25,88.35000000000001,418.0,199.5,830.3000000000001,0.0,0.0,13.299999999999999,30.400000000000002,101061.0,0.0
5.0,6.7,11.8,-0.3,33.0,15.0,74.9,2.1,21.6,2.7,5.6,20029,0,2018,12,04,12.100000000000001,883.8200000000002,-0.81,25.0,33.5,59.0,-1.5,165.0,75.0,374.5,10.5,108.0,13.5,28.0,100145.0,0.0
