precipitation,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,days_of_week,month,day,temp_diff,sweat,cold,PCA_temp,PCA_wind
0.0,19.0,16.0,55.8,13.0,90.9,0,7,25,8.7,2003.2199999999998,54.4,-0.6515196473899664,-0.09384752139357186
0.0,19.0,14.0,54.9,13.2,92.3,0,7,26,8.0,1943.4599999999998,65.75999999999999,-0.6444264327079045,-0.028330887980410863
4.070763317088405,24.0,18.0,60.5,7.3,51.4,0,7,27,7.900000000000002,2159.8500000000004,58.38,-0.6518814117745176,-0.057562652169578156
0.0,28.0,23.0,67.4,6.5,45.8,1,7,28,7.600000000000001,2338.78,51.49,-0.6223711852792116,-0.06820351235315472
12.540250331926947,43.0,35.0,69.9,2.2,15.5,1,7,29,6.299999999999997,2327.67,54.0,-0.5945518556754793,-0.1380824344395797
3.408977154872103,25.0,19.0,63.1,7.7,54.2,0,7,30,9.599999999999998,2233.74,54.18000000000001,-0.6152833698925693,-0.10179756521558597
3.3455502617106827,21.0,16.0,69.9,7.7,54.6,0,7,31,7.4999999999999964,2397.57,67.0,-0.606355912690862,-0.009739983974820223
16.586430415698633,26.0,21.0,81.8,0.0,0.0,0,8,1,3.6999999999999993,2355.84,32.63,-0.48579842748660684,-0.19744290160510178
15.577894449083827,13.0,9.0,82.6,0.6,4.3,0,8,2,3.6000000000000014,2362.36,40.0,-0.474723298535746,-0.2566809635079501
9.377088832131271,18.0,12.0,76.9,4.3,30.7,0,8,3,7.299999999999997,2414.66,43.38,-0.5150381606120285,-0.033712520703536066
6.351480932286851,22.0,15.0,70.6,6.1,43.6,1,8,4,6.900000000000002,2343.92,52.6,-0.5757458549927015,-0.10269450400277345
0.0,22.0,17.0,68.1,8.9,63.6,1,8,5,8.100000000000001,2294.97,53.760000000000005,-0.5789074022686131,-0.10179756521558597
0.0,17.0,12.0,68.4,6.3,45.3,0,8,6,6.200000000000003,2202.4800000000005,54.6,-0.5501225322931658,0.26977570437087967
0.0,13.0,8.0,65.0,11.3,81.3,0,8,7,8.899999999999999,2099.5,49.14,-0.5167773926586451,-0.1106445478247875
13.214072711455708,17.0,12.0,74.8,2.0,14.4,0,8,8,7.700000000000003,2401.08,41.48,-0.512374412345714,-0.15846721601954547
0.0,10.0,6.0,62.4,8.6,62.3,0,8,9,10.3,2096.64,53.589999999999996,-0.5346661881247512,-0.00268687893999377
2.190483279504786,16.0,10.0,62.5,8.5,61.6,0,8,10,7.900000000000002,2012.5000000000002,55.89,-0.5234066054369515,-0.03807480937679996
7.611626363558031,30.0,23.0,70.3,5.3,38.4,1,8,11,7.5,2221.48,48.2,-0.5100011787507548,-0.1380824344395797
0.0,32.0,26.0,67.1,4.4,32.1,1,8,12,7.699999999999999,2127.0699999999997,43.2,-0.5024941250707365,-0.1133353641863501
0.0,25.0,18.0,70.4,1.7,12.4,0,8,13,6.700000000000003,2119.0400000000004,46.8,-0.47330821035262693,-0.17347036487638595
8.935198687990635,13.0,9.0,63.9,4.5,32.8,0,8,14,7.100000000000001,1948.95,70.19999999999999,-0.4718858951233321,0.1274494490991409
0.0,10.0,6.0,59.6,10.2,75.0,0,8,15,10.7,1931.04,49.91,-0.4825991757327926,-0.10000368764121093
0.0,17.0,12.0,61.1,10.4,76.5,0,8,16,10.299999999999997,2004.08,51.74999999999999,-0.5025461157272924,-0.10000368764121093
6.609969704593748,15.0,11.0,65.0,5.8,43.0,0,8,17,9.400000000000002,2034.5,52.559999999999995,-0.45971816201579296,-0.0017899401528061914
6.609969704593748,10.0,6.0,69.6,5.8,43.0,1,8,18,10.399999999999999,2157.6,57.68,-0.41972561605225234,0.14334953674316897
1.8030426128857364,14.0,9.0,57.1,8.6,63.7,1,8,19,10.5,1798.65,54.6,-0.45180640809160016,-0.01769002779683416
0.0,16.0,11.0,63.6,5.5,40.7,0,8,20,8.099999999999998,1952.52,51.98,-0.47019865373327124,0.023854068887610894
62.8,14.0,9.0,88.1,1.0,7.5,0,8,21,4.5,2246.5499999999997,56.7,-0.35325400741023844,0.23976940665719856
15.380734461949041,21.0,14.0,81.5,0.7,5.2,0,8,22,4.600000000000001,2200.5,47.04,-0.3964400700047764,-0.07525661738798121
7.4,26.0,18.0,89.3,0.0,0.0,0,8,23,3.0,2143.2,42.0,-0.31811033406951983,-0.19116433009478906
10.5,12.0,7.0,93.6,0.0,0.0,0,8,24,5.299999999999997,2471.0399999999995,61.190000000000005,-0.3602951474788952,0.22386931901317048
15.364877738658686,16.0,9.0,85.5,0.7,5.3,1,8,25,3.8000000000000007,2334.15,42.300000000000004,-0.421511691330553,-0.1841112250599626
0.7,38.0,20.0,84.9,0.2,1.5,1,8,26,5.0,2368.71,57.25,-0.42714331042520914,0.05218889428959072
0.9,32.0,15.0,83.5,0.0,0.0,0,8,27,5.100000000000001,2129.25,26.52,-0.3282664300529523,-0.3301476407431252
0.0,32.0,16.0,80.4,3.8,29.0,0,8,28,8.5,2267.28,35.46,-0.3662455111416298,-0.17526424245076103
0.9,29.0,18.0,82.6,1.0,7.6,0,8,29,4.400000000000002,2172.38,35.04,-0.37305934557057335,-0.2566809635079501
0.0,35.0,22.0,77.5,1.1,8.4,0,8,30,6.5,2146.75,29.679999999999996,-0.38692511865901313,-0.33809768456513933
77.4,29.0,18.0,93.3,0.0,0.0,0,8,31,5.0,2155.23,41.63,-0.24678237388796026,0.006160103669207838
16.976929883990312,4.0,1.0,83.1,0.0,0.0,1,9,1,5.399999999999999,1986.0899999999997,53.65,-0.2725436429201479,0.10001156248434867
14.502111083329707,10.0,5.0,70.3,1.4,10.8,1,9,2,6.0,1877.0099999999998,43.47,-0.35997631895396753,-0.1637264434799969
0.0,12.0,6.0,60.3,11.2,86.8,0,9,3,8.599999999999998,1760.7599999999998,49.440000000000005,-0.39831716442719606,-0.05487183580801552
0.48043098213645763,7.0,4.0,57.0,9.3,72.1,0,9,4,10.100000000000001,1630.2,49.95,-0.35069058495552324,-0.025640071618848244
8.77969025675971,7.0,4.0,61.1,4.6,35.9,0,9,5,7.900000000000002,1668.03,62.08,-0.3455193962199594,0.1734782397195238
12.0,15.0,8.0,70.1,2.4,18.8,0,9,6,8.399999999999999,1850.6399999999996,57.6,-0.3069975845976061,0.22656013537473313
29.6,7.0,5.0,98.1,0.0,0.0,0,9,7,3.299999999999997,2050.29,40.48,-0.20308937353004294,-0.03807480937679996
4.247108660648951,9.0,4.0,81.3,7.1,55.9,1,9,8,7.899999999999999,2186.97,32.3,-0.3245155608822285,-0.167314198628747
2.631236009339432,27.0,15.0,76.5,8.0,63.0,1,9,9,10.0,2226.15,28.650000000000002,-0.36802950679862656,-0.310659797950347
5.43694789110819,32.0,19.0,76.0,6.4,50.8,0,9,10,9.399999999999999,2196.4,37.05,-0.37200959331666905,-0.12128540800836414
1.2986862692669998,29.0,21.0,73.1,8.7,69.0,0,9,11,9.5,2149.14,33.83,-0.3880230381542622,-0.04345644209992519
0.0,18.0,13.0,64.6,10.2,81.0,0,9,12,10.600000000000001,1925.08,34.56,-0.38628737765230875,-0.13102932940475318
5.917430789480059,25.0,15.0,67.1,6.1,48.8,0,9,13,9.5,2033.1299999999999,49.92,-0.4201412828009647,-0.0637188184172171
0.0,20.0,10.0,63.3,10.3,82.4,0,9,14,9.5,1867.35,52.0,-0.39790880868150896,0.12386169395039076
0.0,13.0,7.0,57.5,11.4,91.9,1,9,15,9.399999999999999,1661.75,70.2,-0.37200959331666905,0.33631168183390203
0.0,9.0,3.0,61.1,9.1,73.4,1,9,16,9.3,1668.03,46.800000000000004,-0.3251175091186364,0.03539186785837516
0.0,10.0,4.0,61.4,6.6,53.2,0,9,17,7.699999999999999,1731.48,61.5,-0.37525526851792074,0.2159192751911565
0.8478187094865284,9.0,4.0,65.1,8.8,71.5,0,9,18,10.900000000000002,1939.9799999999998,30.24,-0.37873738811266716,-0.20359906785274073
0.0,8.0,6.0,62.9,2.8,22.8,0,9,19,7.0,1748.6200000000001,39.519999999999996,-0.3768118745783549,-0.2362961819279844
0.0,10.0,6.0,63.6,10.3,83.7,0,9,20,9.399999999999999,1806.24,51.300000000000004,-0.3608951840076974,0.1955344936111908
68.1,16.0,9.0,85.1,4.3,35.2,0,9,21,8.8,2229.62,50.459999999999994,-0.29322673802534555,0.3123391451051861
4.5,10.0,6.0,79.0,6.5,53.3,1,9,22,7.5,1919.7,45.36000000000001,-0.2406975514803877,0.1955344936111908
0.0,12.0,8.0,67.3,8.0,66.1,1,9,23,9.0,1743.07,40.559999999999995,-0.269659648146598,0.1663027294220235
0.0,16.0,9.0,67.5,9.9,81.8,0,9,24,10.2,1815.75,36.74,-0.29011535365523333,-0.10974760903759993
16.976929883990312,6.0,3.0,72.6,0.0,0.0,0,9,25,4.400000000000002,1677.06,43.01,-0.26311830275199366,-0.11769765285961403
1.4847707327726436,5.0,2.0,63.0,8.3,69.2,0,9,26,8.900000000000002,1719.9,42.31999999999999,-0.32653251334490596,-0.10885067025041248
12.877261016380356,9.0,4.0,66.0,2.2,18.3,0,9,27,6.300000000000001,1650.0,44.879999999999995,-0.29065991193966545,-0.0814127836356202
15.660236867208233,10.0,6.0,75.1,0.7,5.9,0,9,28,4.799999999999997,1832.4399999999998,43.120000000000005,-0.2938142321694013,-0.11859459164680146
16.976929883990312,12.0,9.0,93.5,0.0,0.0,1,9,29,3.599999999999998,2000.8999999999999,30.26,-0.21901329114687668,-0.14962023341034386
3.0055030443400295,19.0,11.0,83.9,7.4,62.7,1,9,30,9.899999999999999,2173.01,24.0,-0.2507175288819244,-0.28411885012274235
13.3,36.0,21.0,75.8,9.3,78.8,0,10,1,10.600000000000001,2084.5,40.559999999999995,-0.2911612824939264,0.5290290163992873
2.0793094958496283,24.0,14.0,77.1,8.1,68.6,0,10,2,10.200000000000003,2050.86,26.24,-0.26910969056674616,-0.2655279461171517
1.4085459179934947,36.0,24.0,69.5,8.4,71.8,0,10,3,11.7,2001.6000000000001,32.49,-0.3240157662081762,-0.10359144278996099
17.36742935228199,39.0,20.0,81.0,0.0,0.0,0,10,4,6.400000000000002,2073.6,55.68,-0.32026697665875636,0.22386931901317048
0.0,41.0,15.0,82.4,1.5,12.8,0,10,5,4.800000000000001,2183.6000000000004,71.61,-0.3716406858427911,0.3070799176447347
6.4,5.0,2.0,91.5,1.2,10.3,1,10,6,3.8000000000000007,1985.55,50.11999999999999,-0.20655878282634446,0.04603272804195178
17.36742935228199,13.0,7.0,85.5,0.0,0.0,1,10,7,4.0,1872.4499999999998,34.01,-0.21635319838207503,-0.14782635583596881
17.36742935228199,20.0,12.0,91.3,0.0,0.0,0,10,8,2.5,1826.0,29.75,-0.18121683604438185,-0.2823249725483673
0.4,9.0,4.0,83.5,1.9,16.5,0,10,9,5.600000000000001,2012.3500000000001,42.55,-0.2687426108436245,-0.10000368764121093
14.2,17.0,12.0,89.0,0.0,0.0,0,10,10,9.4,2162.7000000000003,32.78,-0.21265614761866347,-0.030124765554785854
14.079136464152056,27.0,12.0,78.6,1.7,14.9,0,10,11,5.200000000000001,1399.08,27.720000000000002,-0.04780180211247769,0.08488600836483443
11.563626801270908,12.0,4.0,67.1,3.0,26.3,0,10,12,5.5,1429.23,52.14,-0.16378281977140086,0.28053896981713
0.0,12.0,6.0,66.6,9.0,79.6,1,10,13,10.299999999999999,1678.3199999999997,35.76,-0.21965252407694041,-0.046024853198814
5.483380646673265,20.0,10.0,73.6,6.1,54.0,1,10,14,6.5,1759.0399999999997,34.8,-0.23744464923295988,-0.111541486611975
16.003166165628848,22.0,14.0,74.4,0.7,6.2,0,10,15,4.399999999999999,1592.16,35.7,-0.193936186568831,-0.12833851304319063
14.425886268550562,32.0,10.0,47.5,1.5,13.4,0,10,16,13.900000000000002,859.7500000000001,14.28,0.11182778812137968,0.2814359086043175
0.0,20.0,7.0,37.4,10.3,92.0,0,10,17,9.5,403.92,3.77,0.29882508052626183,0.3123391451051861
8.889549905486206,24.0,11.0,60.4,4.3,38.7,0,10,18,13.3,972.44,5.6,0.16714039175774048,-0.16462338226718437
4.536173465230567,26.0,20.0,72.8,6.5,58.6,0,10,19,7.9,1092.0,17.04,0.10908531122514528,0.06898592072080637
0.0,27.0,17.0,64.9,10.0,90.1,1,10,20,11.200000000000001,1025.42,7.819999999999999,0.1488915757009907,-0.2115491116747548
9.417602973729142,32.0,21.0,64.1,4.0,36.4,1,10,21,11.299999999999999,1038.4199999999998,8.33,0.1365841524668922,-0.22039609428395637
0.0,35.0,23.0,58.4,10.0,90.9,0,10,22,12.0,1004.4799999999999,9.360000000000001,0.10848893019785578,-0.08679441635874538
0.0,37.0,22.0,57.3,9.6,87.3,0,10,23,12.7,1054.32,9.120000000000001,0.08039736343033212,-0.2566809635079501
0.0,28.0,19.0,63.1,9.9,90.8,0,10,24,12.100000000000001,1142.1100000000001,10.2,0.0801232985157842,-0.2557840247207626
3.37594957336273,27.0,18.0,64.5,7.0,64.2,0,10,25,11.3,1135.2,11.969999999999999,0.0785201010942138,-0.1920612688819766
0.0,46.0,29.0,74.5,8.6,79.6,0,10,26,11.3,1415.5,13.09,0.027871748430037546,-0.2734779899391657
0.8673192181321046,52.0,33.0,63.4,8.2,75.9,1,10,27,8.3,1147.54,21.560000000000002,0.0067371938058307405,-0.0920536438191968
0.0,29.0,15.0,54.6,9.7,89.8,1,10,28,12.9,1092.0,9.94,0.027370293918927344,-0.2673218236915268
0.0,22.0,10.0,55.9,8.7,81.3,0,10,29,10.100000000000001,1151.54,21.0,-0.04679315796744053,-0.15577639965798282
0.0,21.0,12.0,62.4,1.6,15.0,0,10,30,7.0,1123.2,17.6,-0.012385807651118434,-0.2832219113355548
0.7,29.0,18.0,73.3,7.6,71.0,0,10,31,11.100000000000001,1487.99,14.719999999999999,-0.020396059636153877,-0.21244605046194232
4.908718102242579,33.0,23.0,77.3,6.3,59.4,0,11,1,6.599999999999998,1306.37,19.57,0.02078567683730251,-0.14782635583596881
1.8403212321883071,38.0,26.0,76.6,7.8,73.6,0,11,2,8.999999999999998,1294.5399999999997,13.43,0.06882609530693157,-0.22924307689315795
0.41263115237374137,41.0,27.0,71.1,8.5,80.2,1,11,3,9.500000000000002,1215.81,11.399999999999999,0.06287381993659141,-0.24873091968593608
9.751554856509923,53.0,35.0,80.4,3.9,37.1,1,11,4,7.9,1310.5200000000002,10.920000000000002,0.062142980164463894,-0.374382553789133
0.0,61.0,40.0,68.5,9.2,87.6,0,11,5,12.399999999999999,1383.7,11.7,0.012318733951536702,-0.33720074577795167
0.7118107869011823,59.0,38.0,61.1,8.3,79.0,0,11,6,12.5,1301.43,14.080000000000002,-0.027166790291775513,-0.30976285916315954
0.0,34.0,21.0,57.5,6.8,65.4,0,11,7,11.600000000000001,1224.75,20.37,-0.05352460826495132,-0.031021704341973416
25.7,10.0,5.0,82.1,0.1,1.0,0,11,8,11.0,1272.55,14.4,0.16486391242971687,0.5627454745243926
2.0,7.0,4.0,80.3,0.0,0.0,0,11,9,3.5,521.9499999999999,7.199999999999999,0.33684701351771335,0.04244497289320161
0.3,13.0,8.0,73.4,3.2,31.1,1,11,10,7.0,565.1800000000001,1.75,0.360682769015589,0.11411777255400166
0.0,12.0,7.0,60.6,6.3,61.2,1,11,11,7.6,587.8199999999999,6.09,0.3053701653792282,0.2857981972775814
0.45810321425549816,17.0,8.0,55.4,8.3,80.6,0,11,12,7.3,476.43999999999994,3.3800000000000003,0.33858641347802887,0.1415556591687939
6.429450413809966,25.0,13.0,66.1,5.4,52.9,0,11,13,12.9,885.7399999999999,0.75,0.25713632233257694,-0.28411885012274235
4.330996756139269,53.0,27.0,69.8,6.4,62.7,0,11,14,8.599999999999998,1144.7199999999998,17.16,0.07852550038963359,0.05834506053722975
1.1674595463428652,59.0,26.0,71.3,7.9,77.5,0,11,15,9.899999999999999,1119.4099999999999,9.28,0.1272966746745408,-0.2743749287263532
0.0,49.0,23.0,65.5,9.0,89.1,0,11,16,9.2,890.8,8.36,0.1899783856582677,-0.11243842539916253
2.3187060225708684,36.0,20.0,64.1,7.3,72.3,1,11,17,9.8,801.2499999999999,4.32,0.23719295388274067,-0.2566809635079501
13.742324769076701,60.0,29.0,70.8,1.9,18.8,1,11,18,8.5,1146.9599999999998,18.48,0.07476923192348998,0.07783290333000786
15.856635150037755,86.0,50.0,84.8,0.9,8.9,0,11,19,6.5,1416.1599999999999,19.38,0.024445107079661153,-0.18321428627277506
0.0,141.0,110.0,77.0,5.6,56.0,0,11,20,8.8,1201.2,10.88,0.11197104979260229,-0.2920688939447564
5.9,118.0,94.0,74.4,0.0,0.0,0,11,21,5.5,974.6400000000001,14.44,0.13145930322191676,0.19720596592289213
6.255026457616061,42.0,19.0,61.8,5.4,54.0,0,11,22,8.1,463.5,-2.4599999999999995,0.39825000677076505,0.553123958390677
5.615976326340634,29.0,13.0,60.9,5.7,57.0,0,11,23,6.0,140.07,-11.840000000000002,0.540585102944502,0.22656013537473313
0.0,29.0,17.0,64.3,4.9,49.5,1,11,24,11.7,585.13,-4.9399999999999995,0.38753124290903546,-0.11243842539916253
0.8027549106646958,48.0,23.0,55.0,7.9,79.8,1,11,25,7.300000000000001,544.5,5.720000000000001,0.29164408241734735,-0.030124765554785854
7.666859814140271,25.0,14.0,57.5,4.7,47.5,0,11,26,7.7,414.0,-1.1,0.3980654690769768,-0.06551269599159212
0.0,37.0,24.0,53.0,9.2,92.9,0,11,27,11.5,535.3,-2.2399999999999998,0.3689207464245838,-0.21244605046194232
0.4628844139167114,47.0,36.0,52.4,8.0,81.6,0,11,28,13.700000000000001,649.76,-1.9500000000000002,0.3192736429455701,-0.32835376316875015
0.0,54.0,41.0,62.0,4.7,48.0,0,11,29,11.2,849.4,4.0,0.22424612980487987,-0.30091587655395796
17.757928820573667,25.0,18.0,80.4,0.0,0.0,0,11,30,8.200000000000001,715.5600000000001,2.59,0.32787122116096273,0.5760771510695318
0.0,17.0,11.0,51.8,9.1,92.9,1,12,1,4.5,77.69999999999999,-12.600000000000001,0.5497866250607574,0.5628678797870661
9.287889375111728,22.0,14.0,68.9,4.1,41.8,1,12,2,9.6,344.5,-9.66,0.49651580015283237,-0.057562652169578156
0.4,23.0,11.0,53.3,9.1,93.8,0,12,3,6.3999999999999995,245.17999999999998,-5.22,0.4579975600751426,0.19732837118556582
0.0,21.0,12.0,48.5,7.2,74.2,0,12,4,9.7,339.5,-5.4,0.4471591273883243,-0.05845959095676566
0.0,31.0,23.0,50.4,9.2,94.8,0,12,5,11.899999999999999,483.84,-3.2199999999999998,0.39257370802257824,-0.33809768456513933
0.0,42.0,29.0,61.4,7.3,75.3,0,12,6,12.799999999999999,742.9399999999999,-1.1199999999999999,0.31144958849138077,-0.30976285916315954
0.05576651802941868,48.0,34.0,68.3,8.3,85.6,0,12,7,10.700000000000001,908.39,3.12,0.23761044838220952,-0.40182044040392517
0.0,37.0,26.0,70.0,9.1,93.8,1,12,8,11.4,931.0,2.8499999999999996,0.24781139193287102,-0.34604772838715325
15.102767449751951,37.0,23.0,70.3,1.4,14.4,1,12,9,6.999999999999999,681.91,5.940000000000001,0.2828544875914427,-0.13628855686520455
18.148428288865347,29.0,19.0,81.5,0.0,0.0,0,12,10,2.3999999999999995,668.3,12.18,0.2548129997728693,-0.1637264434799969
10.454992574630086,67.0,46.0,83.6,3.5,36.5,0,12,11,5.4,819.28,6.16,0.2660727503743675,-0.2761688063007284
0.5838195862723516,43.0,28.0,61.8,8.0,83.3,0,12,12,8.899999999999999,315.17999999999995,-12.16,0.48631668435292724,0.32387694407595025
0.0,19.0,11.0,43.8,9.1,94.8,0,12,13,7.800000000000001,83.21999999999998,-13.57,0.5932934278878285,-0.06461575720440471
12.664443295333271,33.0,19.0,64.9,2.5,26.0,0,12,14,8.899999999999999,532.18,-1.4,0.378845713353092,-0.16462338226718437
16.167851001877658,79.0,56.0,84.8,0.9,9.4,1,12,15,4.6,848.0,9.18,0.23605550215883309,-0.19385514645635168
0.0,90.0,61.0,71.6,5.0,52.1,1,12,16,6.500000000000001,701.68,5.9399999999999995,0.2752167985817979,-0.1133353641863501
0.0,38.0,20.0,50.5,8.7,90.6,0,12,17,13.3,161.60000000000002,-46.459999999999994,0.6736440236578226,0.7168543392922426
8.703288721357893,22.0,12.0,64.1,4.3,44.8,0,12,18,9.399999999999999,-115.38,-22.4,0.7484357419697163,-0.16462338226718437
0.0,32.0,16.0,63.8,8.9,92.7,0,12,19,10.0,267.96,-11.6,0.5473541737630659,-0.04961260834756406
4.75799087067287,54.0,30.0,77.9,6.1,63.5,0,12,20,12.0,864.69,-1.8900000000000001,0.3283764990872841,-0.013327739123570366
4.9710075810980126,66.0,42.0,70.9,6.0,62.5,0,12,21,8.1,631.0100000000001,1.6,0.33277025668958443,-0.09384752139357186
0.0,32.0,19.0,47.4,8.9,92.7,1,12,22,10.799999999999999,388.67999999999995,-4.42,0.42171851463182053,-0.2469370421115611
2.990430294110322,43.0,27.0,53.5,6.9,71.9,1,12,23,9.8,444.05,-2.0999999999999996,0.40026155993802265,-0.34694466717434086
18.148428288865347,48.0,34.0,65.3,0.0,0.0,0,12,24,10.5,208.96,-18.98,0.5722787100024087,0.17694358960560017
0.0,24.0,14.0,42.4,9.1,94.8,0,12,25,7.1000000000000005,-309.52,-56.16,0.9289902709976859,0.4894012025518911
0.0,16.0,10.0,43.5,9.1,94.8,0,12,26,8.2,-317.55,-48.050000000000004,0.948021917483119,0.1460403531047316
9.800085720064306,33.0,20.0,60.9,3.8,39.6,0,12,27,9.0,-237.51,-21.93,0.8186674424930848,-0.26463100732996414
14.416147148605464,51.0,38.0,73.8,1.7,17.7,0,12,28,7.6,-66.42,-18.700000000000003,0.683377057932668,-0.17167648730201082
14.187273714889967,66.0,49.0,72.9,1.8,18.8,1,12,29,9.7,430.11000000000007,-9.879999999999999,0.48668941524201625,0.1504026417779955
2.1225067291194044,30.0,17.0,48.5,7.3,76.0,1,12,30,7.0,9.700000000000001,-22.439999999999998,0.646050087986198,0.3424678480815409
0.0,23.0,7.0,35.9,9.0,93.8,0,12,31,4.9,-140.01,-30.800000000000004,0.7550346452299947,0.2734858647823036
